ax,ay,az,gx,gy,gz
766,-1494,-781,1255,1020,1178
687,-1523,-771,1160,1012,1248
498,-1577,-830,1088,979,1346
237,-1635,-808,1073,983,1397
37,-1710,-763,1056,1002,1345
-113,-1758,-747,1031,1093,1212
-299,-1844,-733,1009,1223,1057
-433,-1904,-641,1021,1290,888
-424,-1944,-540,1014,1287,703
-370,-1991,-450,977,1298,572
-324,-2022,-293,949,1347,501
-336,-2058,-130,876,1318,490
-399,-2113,-93,760,1313,487
-458,-2172,-144,683,1319,461
-539,-2215,-232,665,1357,428
-685,-2259,-311,691,1376,414
-795,-2282,-323,749,1329,425
-905,-2275,-263,805,1187,445
-1107,-2279,-262,818,1119,428
-1285,-2281,-192,850,1084,350
-1307,-2230,-55,870,1073,210
-1266,-2177,-9,814,1224,45
-1264,-2184,-128,741,1363,-26
-1331,-2175,-205,786,1294,22
-1430,-2108,-139,893,1043,109
-1529,-2010,29,957,847,154
-1631,-1952,202,945,722,150
-1706,-1950,262,854,550,142
-1644,-1939,245,767,417,89
-1575,-1933,170,713,320,35
-1581,-1883,104,690,257,-2
-1656,-1840,51,700,212,-51
-1678,-1776,58,737,120,-101
-1608,-1668,140,787,6,-163
-1564,-1618,198,794,-137,-177
-1607,-1549,318,834,-269,-214
-1598,-1472,433,829,-392,-317
-1497,-1424,478,774,-409,-461
-1400,-1380,473,715,-418,-580
-1303,-1327,487,663,-453,-668
-1151,-1292,466,594,-487,-751
-990,-1282,384,518,-527,-781
-841,-1267,352,484,-625,-764
-706,-1260,382,457,-763,-713
-644,-1283,413,411,-858,-660
-581,-1284,377,359,-943,-630
-492,-1305,345,324,-958,-641
-436,-1296,306,306,-903,-665
-407,-1278,296,295,-929,-668
-410,-1272,300,281,-1000,-665
-372,-1246,327,271,-1072,-683
-307,-1202,357,231,-1173,-696
-222,-1190,357,161,-1225,-711
-152,-1167,342,96,-1219,-737
-127,-1156,347,35,-1256,-746
11,-1136,326,-50,-1246,-817
78,-1147,247,-147,-1138,-878
62,-1159,229,-173,-1098,-897
169,-1095,265,-195,-1123,-945
273,-1084,238,-262,-1091,-970
350,-1082,232,-305,-1078,-962
402,-1060,284,-341,-1107,-923
429,-1060,328,-413,-1123,-867
526,-1081,314,-518,-1138,-847
587,-1207,192,-636,-1179,-797
646,-1296,69,-694,-1191,-771
718,-1333,-19,-713,-1132,-812
755,-1388,-111,-712,-990,-872
851,-1377,-197,-687,-860,-927
929,-1356,-245,-645,-864,-875
1009,-1309,-165,-606,-986,-745
1065,-1310,-46,-640,-1050,-643
1093,-1393,-77,-737,-965,-623
1206,-1484,-207,-799,-808,-669
1298,-1566,-269,-788,-600,-733
1385,-1628,-272,-768,-343,-812
1568,-1672,-316,-761,-149,-857
1728,-1653,-304,-738,-138,-752
1797,-1644,-216,-734,-242,-519
1842,-1669,-213,-787,-396,-259
1855,-1662,-252,-833,-446,-23
1809,-1675,-306,-871,-388,176
1721,-1714,-415,-899,-324,351
1569,-1766,-412,-875,-273,478
1445,-1878,-372,-875,-70,471
1429,-1960,-461,-890,298,356
1344,-2037,-565,-847,577,293
1272,-2087,-605,-767,710,270
1334,-2075,-532,-690,794,259
1462,-1937,-372,-658,784,323
1545,-1895,-298,-736,745,459
1502,-1921,-305,-837,845,590
1479,-1956,-359,-913,920,685
1454,-2023,-427,-958,999,751
1392,-2121,-514,-966,1080,815
1341,-2202,-580,-908,1266,817
1258,-2181,-586,-846,1501,814
1162,-2184,-654,-859,1587,893
1082,-2188,-724,-860,1516,1037
962,-2149,-770,-841,1350,1212
838,-2162,-885,-820,1337,1329
626,-2113,-891,-747,1392,1394
434,-2061,-879,-709,1426,1397
332,-2037,-905,-682,1536,1372
220,-1951,-874,-647,1584,1371
40,-1887,-851,-649,1564,1403
-152,-1838,-802,-644,1542,1431
-288,-1774,-722,-639,1499,1411
-373,-1714,-694,-676,1509,1366
-457,-1654,-730,-726,1520,1360
-599,-1634,-764,-756,1398,1413
-786,-1621,-743,-753,1250,1440
-893,-1579,-695,-750,1179,1390
-957,-1558,-610,-753,1178,1298
-1038,-1537,-555,-769,1196,1225
-1158,-1499,-484,-780,1191,1168
-1269,-1491,-432,-804,1101,1129
-1356,-1472,-387,-832,993,1083
-1427,-1448,-375,-879,910,1017
-1442,-1484,-409,-943,827,961
-1480,-1511,-395,-983,722,900
-1514,-1537,-420,-1045,609,843
-1567,-1645,-476,-1090,553,777
-1609,-1657,-528,-1107,507,682
-1659,-1667,-509,-1121,397,593
-1763,-1725,-452,-1153,354,469
-1738,-1765,-512,-1219,347,307
-1587,-1832,-614,-1244,228,200
-1489,-1856,-627,-1214,24,167
-1461,-1841,-636,-1206,-141,159
-1440,-1879,-588,-1216,-246,137
-1447,-1945,-552,-1238,-332,91
-1393,-1956,-611,-1305,-373,24
-1377,-2052,-735,-1366,-398,1
-1376,-2149,-842,-1367,-549,15
-1361,-2193,-920,-1339,-740,13
-1448,-2288,-982,-1301,-796,-18
-1510,-2358,-1003,-1251,-853,-102
-1407,-2399,-1021,-1216,-926,-249
-1282,-2413,-1076,-1208,-917,-379
-1208,-2497,-1252,-1203,-910,-445
-1167,-2569,-1305,-1101,-1026,-459
-1225,-2568,-1202,-986,-1237,-461
-1227,-2612,-1186,-973,-1330,-557
-1122,-2714,-1359,-996,-1319,-713
-1055,-2762,-1526,-957,-1353,-829
-1013,-2798,-1600,-862,-1429,-898
-942,-2794,-1606,-752,-1547,-970
-885,-2785,-1630,-665,-1619,-1061
-754,-2817,-1722,-581,-1656,-1156
-491,-2818,-1800,-476,-1678,-1254
-408,-2837,-1890,-354,-1683,-1280
-401,-2831,-1924,-196,-1710,-1291
-242,-2814,-1877,-42,-1757,-1378
-39,-2799,-1833,71,-1666,-1452
108,-2821,-1828,173,-1582,-1453
327,-2823,-1842,274,-1631,-1382
379,-2845,-1830,383,-1640,-1269
384,-2849,-1805,492,-1617,-1196
485,-2818,-1831,600,-1596,-1163
576,-2784,-1822,725,-1536,-1096
580,-2755,-1796,835,-1464,-1012
578,-2720,-1795,930,-1407,-955
603,-2683,-1825,1034,-1246,-948
670,-2616,-1779,1143,-1139,-929
761,-2560,-1733,1226,-1117,-894
884,-2485,-1743,1291,-989,-868
952,-2410,-1756,1362,-826,-823
1027,-2339,-1719,1455,-682,-762
1128,-2241,-1571,1553,-619,-678
1184,-2132,-1441,1585,-514,-556
1215,-2073,-1386,1555,-387,-405
1217,-2031,-1401,1534,-357,-224
